Date,Open,High,Low,Close,Adj Close,Volume,ADTV_2,ADTV_2_std,ADTV_5,ADTV_5_std,ADTV_10,ADTV_10_std,ADTV_20,ADTV_20_std,ADTV_50,ADTV_50_std,MFM,CMF
2018-07-11,63.16,64.388,63.014,63.792,63.792,24420500.0,35889000,16218908,48294300,23562268,51280400,22873175,51170825,17327136,41930110,19391553,0.13245997088791467,-0.08324887485411787
2018-07-12,64.286003,64.646004,62.554001,63.341999,63.341999,28606000.0,26513250,2959595,36539100,9868880,49974150,23835818,50549825,17922207,42012890,19324202,-0.2466569120598778,-0.04603258110332116
2018-07-13,63.116001,63.916,61.849998,63.773998,63.773998,29349000.0,28977500,525380,33543400,9161693,48710050,24628318,48721400,18135965,42031340,19311401,0.8625344989985507,0.011730944148764204
2018-07-16,62.341999,63.032001,61.25,62.02,62.02,39093500.0,34221250,6890402,33765300,9308396,49373200,24228238,47930825,18196747,42411850,19055549,-0.13580295409486,-0.030850332594895332
2018-07-17,61.762001,64.947998,61.700001,64.538002,64.538002,34981000.0,37037250,2907976,31290000,5759328,43491400,18769348,46967800,18354170,42675870,18854244,0.7475391756827406,-0.05104055353243662
2018-07-18,65.0,65.099998,63.25,64.769997,64.769997,28121000.0,31551000,4850752,32030100,4816462,40162200,18180654,45355550,18530684,42801830,18732734,0.6432417764776006,-0.03547670937516297
2018-07-19,63.265999,64.708,62.801998,64.045998,64.045998,29576500.0,28848750,1029193,32224200,4661023,34381650,7623251,43643900,18316191,42930800,18616358,0.3053501517836804,-0.07200964561202922
2018-07-20,64.246002,64.648003,62.341999,62.716,62.716,25811000.0,27693750,2662610,31516600,5414319,32530000,7174613,42838525,18745156,42549980,18770371,-0.6756284898031404,-0.06112498823977001
2018-07-23,60.368,61.099998,58.571999,60.639999,60.639999,54964500.0,40387750,20614637,34690800,11824511,34228050,10044360,43594975,18922019,41914060,17753037,0.6360765965492897,-0.051837191083973784
2018-07-24,60.883999,61.543999,58.509998,59.486,59.486,47954000.0,51459250,4957172,37285400,13242401,34287700,10132381,43426150,18864344,42016200,17773194,-0.3566238112644029,-0.032051088868543055
2018-07-25,59.348,61.924,58.900002,61.748001,61.748001,35377000.0,41665500,8893281,38736600,12354864,35383350,9520777,43331875,18901443,41855920,17796663,0.8835984679884065,0.04961142950448955
2018-07-30,59.18,59.220001,57.226002,58.034,58.034,34070500.0,34723750,923835,39635400,11666153,35929800,9241283,42951975,19012664,41944330,17745696,-0.1895703057022628,0.008471423721203537
2018-07-31,58.450001,59.664001,57.813999,59.627998,59.627998,25384500.0,29727500,6141929,39550100,11793369,35533350,9631755,42121700,19415200,41879280,17801346,0.9610778799158044,0.041595138328549795
2018-08-01,59.598,60.599998,58.599998,60.167999,60.167999,50647000.0,38015750,17863285,38686600,10465939,36688700,10735899,43030950,19364762,42327060,17733179,0.5680010000000024,0.0874956756490317
2018-08-02,65.688004,69.998001,64.632004,69.907997,69.907997,116075000.0,83361000,46264582,52310800,36786985,44798100,27241676,44144750,22778237,44180600,20362774,0.9664539506824147,0.2249651593737663
2018-08-03,69.561996,71.0,68.505997,69.634003,69.634003,68282500.0,92178750,33794400,58891900,35933676,48814250,27469331,44488225,23101826,44817570,20612108,-0.09542530622456309,0.29328942084200144
2018-08-06,69.092003,70.996002,68.363998,68.398003,68.398003,42821500.0,55552000,18003645,60642100,34611256,50138750,26748533,42260200,20779307,44722080,20610033,-0.9741603736164478,0.3134996139154228
2018-08-07,68.767998,77.491997,67.830002,75.914001,75.914001,154379000.0,98600250,78883064,86441000,47453524,62995550,40907176,47762775,32577517,47242260,25656118,0.6733602118403087,0.35938932391830547
2018-08-08,73.818001,76.528,73.424004,74.068001,74.068001,122856000.0,138617500,22290127,100882800,44747519,69784700,44868231,52006375,36525263,48974190,27737994,-0.5850529446558586,0.2513126638182466
2018-08-09,73.110001,73.402,69.146004,70.489998,70.489998,85919000.0,104387500,26118403,94851600,44217071,73581200,44419747,53934450,37276991,49797990,28216866,-0.3684232785933087,0.1788351458590879
2018-08-10,70.800003,72.0,69.199997,71.098,71.098,57760000.0,71839500,19911419,92747100,46011744,75819500,42815723,55601425,36627494,50354680,28091094,0.35571497601966867,0.20481062432236607
2018-08-13,72.225998,72.638,69.804001,71.281998,71.281998,52319500.0,55039750,3847014,94646700,43566344,77644400,41196876,56787100,36087463,50983400,27767957,0.043046945323550946,0.1990592890933946
2018-08-14,71.690002,71.839996,69.419998,69.528,69.528,34932000.0,43625750,12294819,70757300,34411066,78599150,39942709,57066250,35885074,51294530,27492359,-0.910742074993451,0.17683497762829745
2018-08-15,68.382004,68.898003,66.428001,67.737999,67.737999,45506500.0,40219250,7477300,55287400,19126064,78085100,40373174,57386900,35744402,51638000,27306287,0.06072626661841008,0.15542646571210122
2018-08-16,67.982002,68.456001,66.764,67.089996,67.089996,30320000.0,37913250,10738477,44167600,11511426,69509600,40514495,57153850,35912972,51495430,27400332,-0.6146621662753123,0.14527084519202924
2018-08-17,64.699997,65.353996,60.706001,61.099998,61.099998,94793000.0,62556500,45589295,51574200,25660967,72160650,41285298,60487450,36169653,52799320,27883990,-0.8304658245114295,0.05353184626637831
2018-08-20,58.34,61.700001,57.639999,61.688,61.688,87011500.0,90902250,5502351,58512600,30201327,76579650,40145249,63359200,35865047,53997110,28044332,0.994088180252129,0.10385415675249456
2018-08-21,62.122002,64.958,61.799999,64.379997,64.379997,65861000.0,76436250,14955661,64698400,27180482,67727850,29407814,65361700,34759264,54834550,27753633,0.6339437511261107,0.1255733668901875
2018-08-22,64.174004,64.776001,62.933998,64.328003,64.328003,29730000.0,47795500,25548475,61543100,30658582,58415250,24314729,64099975,35604257,54829630,27758151,0.5135751679014633,0.14966909023589964
2018-08-23,63.827999,65.463997,63.619999,64.019997,64.019997,25736500.0,27733250,2823830,60626400,31870141,52397000,24198498,62989100,36470596,53467630,27474424,-0.5661622192648774,0.1151375503243815
2018-08-24,64.139999,64.769997,63.880001,64.564003,64.564003,18013000.0,21874750,5461339,45270400,29716726,48422300,26385225,62120900,37358384,52393360,27794176,0.5370900543373157,0.13879038570753263
2018-08-27,63.599998,64.487999,61.762001,63.854,63.854,65396500.0,41704750,33505194,40947400,22921792,49730000,26918509,63687200,36772535,52880770,27804449,0.5348499888848034,0.13844770431986786
2018-08-29,62.054001,62.369999,60.737999,61.001999,61.001999,37237000.0,51316750,19911773,35222600,18240388,49960500,26787265,64279825,36214027,52307160,27825844,-0.6764705882352988,0.12382554362538203
2018-08-30,60.452,60.919998,59.543999,60.630001,60.630001,36083500.0,36660250,815647,36493300,17981561,49018200,27124962,63551650,36646414,51930730,27917142,0.5784924262299616,0.1201580450840544
2018-08-31,60.400002,61.062,59.720001,60.332001,60.332001,26875500.0,31479500,6511039,36721100,17817688,48673750,27409167,59091675,35321712,51383410,28138296,-0.08792778534112554,0.09837352570289623
2018-09-04,59.388,59.638,57.599998,57.790001,57.790001,41752500.0,34314000,10519627,41469000,14426445,43369700,22113221,57765175,35456294,51011140,28140159,-0.8135399278312805,-0.015093857707982388
2018-09-05,57.009998,57.355999,55.436001,56.147999,56.147999,38604000.0,40178250,2226325,36110500,5581322,38528950,15932942,57554300,35562233,50507030,28131975,-0.2583346440985862,-0.018364492312831965
2018-09-06,56.959999,58.234001,55.776001,56.189999,56.189999,37404000.0,38004000,848528,36143900,5590242,35683250,12727801,51705550,27506583,50416740,28167325,-0.6631423921887716,-0.004219366342665502
2018-09-07,52.02,53.669998,50.450001,52.647999,52.647999,112459500.0,74931750,53072253,51419100,34577491,43956200,27147143,51185725,26156293,51869220,29453654,0.3652174210100188,-0.05921588100357834
2018-09-10,54.652,57.206001,54.200001,57.099998,57.099998,71417500.0,91938500,29021076,60327500,32338682,48524300,27580582,50460650,25330750,52270960,29582863,0.9294723885562202,0.06425040688076021
2018-09-11,55.894001,56.400002,54.709999,55.888,55.888,45850000.0,58633750,18078952,61147000,31797684,51308000,25484024,49865150,25290082,52442710,29518809,0.3940815489676606,0.11381867744558043
2018-09-12,56.287998,58.5,55.73,58.108002,58.108002,50077000.0,47963500,2988940,63441600,30134710,49776050,24998845,49753025,25283598,52610880,29480101,0.7169689530685917,0.12931642052520215
2018-09-13,57.604,59.0,57.035999,57.891998,57.891998,31701500.0,40889250,12993440,62301100,31445892,49222500,25365938,49591500,25393347,52405110,29591444,-0.12831103446484723,0.12575804871503166
2018-09-14,57.751999,59.466,57.304001,59.040001,59.040001,33828000.0,32764750,1503662,46574800,15918907,48996950,25505394,49007575,25625440,52432430,29573281,0.6059211868275571,0.1768959338165521
2018-09-17,58.007999,60.174,57.625999,58.967999,58.967999,34438000.0,34133000,431335,39178900,8220278,49753200,24881076,49213475,25483534,51245210,29065900,0.05337478281994326,0.17791373812295486
2018-09-18,59.338001,60.528,55.099998,56.992001,56.992001,82737500.0,58587750,34152903,46556400,21511639,53851700,26724078,48610700,24471143,51671700,29372966,-0.30287313821918166,0.1631545071525844
2018-09-19,56.102001,60.0,56.099998,59.804001,59.804001,41474500.0,62106000,29177347,44835900,21503679,54138750,26556995,46333850,22769466,50753550,28948368,0.8994877438524388,0.2861975375558443
2018-09-20,60.712002,61.195999,58.666,59.666,59.666,36747000.0,39110750,3342847,45845000,20841421,54073050,26603767,44878150,22382723,50601940,29002510,-0.20948585355172192,0.20335809798406962
2018-09-24,59.695999,60.599998,58.716,59.936001,59.936001,24215000.0,30481000,8861462,43922400,22596603,45248600,18480201,44602400,22611965,50326560,29189528,0.29511920925605806,0.17500332450050116
2018-09-25,60.0,60.919998,59.299999,60.198002,60.198002,22408500.0,23311750,1277388,41516500,24425285,40347700,17225082,44436000,22769799,49827580,29453372,0.10864636336195614,0.16236991780703494
2018-09-26,60.382,62.778,60.222,61.916,61.916,39216000.0,30812250,11884697,32812200,8855444,39684300,17117033,45496150,21953787,50123490,29266635,0.32550860719874586,0.18947040123362535
2018-09-27,62.580002,62.992001,61.382,61.504002,61.504002,42545500.0,40880750,2354312,33026400,9126169,38931150,16771144,44353600,21452494,50402280,29123523,-0.8484448146305479,0.13653395805686314
2018-09-28,54.051998,55.599998,52.112,52.953999,52.953999,168248500.0,105397000,88885443,59326700,61534121,52585850,43890827,50904175,34932326,53180270,33386857,-0.5172021314232395,0.007626587489407609
2018-10-01,61.153999,62.287998,60.209999,62.139999,62.139999,108888000.0,138568250,41974212,76261300,61105196,60091850,46657519,54544400,37036630,54576160,34234163,0.857556235590105,0.11235050114192645
2018-10-02,62.790001,63.368,59.830002,60.203999,60.203999,58717500.0,83802750,35475900,83523100,54953098,62519800,45798030,56136500,36464603,55050890,34121281,-0.7885826956374749,0.05170310763536388
2018-10-03,60.666,60.919998,58.313999,58.959999,58.959999,39975000.0,49346250,13252948,83674900,54800946,58243550,45696810,56047625,36503651,55287970,33971201,-0.5042208381507426,0.03581738454256737
2018-10-04,58.790001,58.799999,55.534,56.366001,56.366001,49071000.0,44523000,6431843,84980000,53642009,59003200,45449544,56570975,36314945,55677860,33781426,-0.49050749862446497,0.04405269164793717
2018-10-08,52.903999,53.551998,49.799999,50.112,50.112,67363500.0,58217250,12934750,64803000,26697387,62064850,44810426,58068950,36099976,56508910,33541946,-0.8336881219851059,0.0044672682727218875
2018-10-09,51.049999,53.354,50.66,52.560001,52.560001,60303000.0,63833250,4992527,55086000,10673148,65673650,42833045,55461125,33772927,56615680,33545426,0.41054268745360156,0.04495148408564726
2018-10-10,52.922001,53.102001,49.554001,51.375999,51.375999,64076500.0,62189750,2668267,56157800,11374994,69840450,40095834,55094075,33629972,56938130,33537955,0.027056369785794666,0.013277031601684627
2018-10-11,51.506001,52.450001,49.806,50.445999,50.445999,40838500.0,52457500,16431747,56330500,11070351,70002700,39961198,54843500,33721021,57047360,33475134,-0.5158859622216464,-0.06289438819367614
2018-10-12,52.200001,52.397999,50.402,51.756001,51.756001,36007000.0,38422750,3416386,53717700,14286544,69348850,40510095,54140000,33971531,57086090,33449118,0.35671510857470196,-0.06805246587440254
2018-10-15,51.812,52.655998,50.908001,51.917999,51.917999,31000000.0,33503500,3540483,46445000,14847951,55624000,22547207,54104925,33996271,57198400,33349783,0.1556061022988074,-0.09712240839822982
2018-10-16,53.139999,55.476002,52.448002,55.318001,55.318001,47632000.0,39316000,11760599,43910800,12836477,49498400,12591786,54795125,33701788,57138100,33364593,0.89564002642008,-0.05439010496434305
2018-10-17,56.48,56.540001,53.16,54.355999,54.355999,43277500.0,45454750,3079096,39751000,6448382,47954400,12278464,55237100,33477987,55682150,32311991,-0.29230849339985376,-0.08303660809313237
2018-10-18,53.858002,54.200001,52.599998,52.782001,52.782001,27106000.0,35191750,11434977,37004500,8475311,46667500,13789166,52455525,33383797,54858620,32508427,-0.7724966765687294,-0.10369860519553838
2018-10-19,53.478001,53.931999,50.700001,52.0,52.0,46877500.0,36991750,13980561,39178600,9489088,46448150,13764108,52725675,33312043,54939740,32482827,-0.19554467546081353,-0.0925911033185258
2018-10-22,52.136002,52.372002,50.518002,52.189999,52.189999,28001500.0,37439500,13347347,38578900,10203076,42511950,12705845,52288400,33589076,52412190,29353457,0.8036645091693616,-0.10741720052171708
2018-10-23,52.773998,59.585999,52.419998,58.827999,58.827999,95139000.0,61570250,47473381,48080300,27758396,45995550,20506575,55834600,34207449,51857850,28236440,0.7884454663068,-0.02942469539001759
2018-10-24,60.209999,60.888,57.146,57.700001,57.700001,100291500.0,97715250,3643367,59483100,35829239,49617050,26404237,59728750,34632405,52145300,28660239,-0.7039011223944415,-0.09146586787092542
2018-10-26,61.650002,67.980003,61.330002,66.18,66.18,137127500.0,118709500,26046985,81487400,43858772,59245950,37901205,64624325,38305645,53732650,31073817,0.45864579569236436,-0.038187284845292456
2018-10-29,67.494003,69.431999,65.300003,66.970001,66.970001,72430000.0,104778750,45748040,86597900,40149635,62888250,37162734,66118550,37980553,54134860,31185105,-0.19167491933680855,-0.05678168784988616
2018-10-30,65.678001,67.580002,64.452003,65.980003,65.980003,45633500.0,59031750,18947986,90124300,34023299,64351600,36038669,59987800,29598466,54348890,31087191,-0.0230175904787711,-0.03103434747357057
2018-11-01,67.652,69.568001,66.945999,68.856003,68.856003,40000500.0,42817000,3983132,79096600,40340850,63588450,36509782,56543425,27545468,54238770,31128877,0.4569050671967485,0.0506872010356536
2018-11-02,68.748001,69.839996,68.181999,69.281998,69.281998,39040000.0,39520250,679176,66846300,41576721,63164700,36795190,55559550,27813842,54413170,31016361,0.32690107400676893,-0.015193990385532565
2018-11-05,68.099998,68.792,66.028,68.279999,68.279999,39155000.0,39097500,81317,47251800,14336438,64369600,35663072,55518550,27838617,53300410,30532380,0.6295217076700443,0.046226916418156974
2018-11-06,67.814003,69.760002,67.218002,68.211998,68.211998,33814500.0,36484750,3776303,39528700,4198861,63063300,36601865,54755725,28230853,52236470,30259338,-0.2179417781274626,0.05765112749859709
2018-11-07,68.667999,70.236,68.160004,69.632004,69.632004,36872500.0,35343500,2162332,37776500,2497875,63950400,35755384,53231175,28337263,51656700,30270673,0.4181144857697141,0.09315496024609024
2018-11-08,69.699997,71.515999,69.688004,70.279999,70.279999,35453500.0,36163000,1003384,36867100,2306113,57981850,34943026,51988700,28554813,51771170,30196795,-0.3523012918525474,0.1355541838787106
2018-11-09,69.800003,70.800003,69.045998,70.101997,70.101997,25494000.0,30473750,7042429,34157900,5224933,50502100,32821103,50059575,28995093,51766320,30201081,0.20410033038673894,0.12162800166728498
2018-11-12,69.674004,69.956001,66.068001,66.255997,66.255997,34707500.0,30100750,6514928,33268400,4488171,40260100,12434482,49753025,29129811,52100210,29911196,-0.9032942386831286,0.09313809146686228
2018-11-13,66.632004,68.940002,66.440002,67.746002,67.746002,27243000.0,30975250,5278198,31954100,5194829,35741400,5980553,49314825,29412027,51337140,30051411,0.04479999999999791,0.11617895378487879
2018-11-14,68.540001,69.421997,67.43,68.800003,68.800003,25201500.0,26222250,1443558,29619900,5052462,33698200,5709566,49024900,29629837,51096430,30214417,0.3755070916271445,0.1140775880286585
2018-11-19,71.267998,73.349998,70.575996,70.694,70.694,48544500.0,36873000,16505993,32238100,9898791,34552600,7201743,49070525,29628282,51345650,30139356,-0.9149214744618069,0.06428408685505
2018-11-20,68.349998,69.959999,66.709999,69.498001,69.498001,40023500.0,44284000,6025256,35144000,9550557,34650950,7276165,48907825,29670672,51608610,29978429,0.715693538461542,0.05104049017921086
